Series Name,Series Code,Country Name,Country Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,North Macedonia,MKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Norway,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,OECD members,OED,23.8934562168842,23.2506377451245,23.2910086010103,23.5389994718727,22.9738764755579,23.5816678050129,22.9617790786798,22.1901727762887,22.5665924644021,22.2540967427029,22.1672829985111,21.0240707360294,21.0199855397085,21.4429584399805,20.8600532847844,19.1132176248675,17.8936244284759,17.9701429993574,18.1851293215841,18.0509504241173
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Oman,OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Other small states,OSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Pakistan,PAK,0.585200845665962,0.603330383718124,0.434064926331234,0.60656734569778,2.93176346232897,3.16305398315615,2.29842544647575,2.1774093777063,3.26408109402189,2.6530241698619,2.32963049698105,3.21656683496932,1.76606706252183,3.03491091372422,3.62349550771317,5.53685981701546,4.73654096228869,4.89065682770283,4.7575429020077,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Panama,PAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Paraguay,PRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Peru,PER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Philippines,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Poland,POL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Portugal,PRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Post-demographic dividend,PST,25.4082403471921,24.7643507016542,24.8142894740319,25.0094519192155,24.5127758641004,25.1648957365937,24.5079991719281,23.7700142249793,24.2225413729891,23.9267781641349,23.8995549610978,22.7441624901161,22.7460225850776,23.2249414402614,22.6628758119867,20.9233819159014,19.6901779622897,19.6566430436337,19.9975901261175,18.9253261723008
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Pre-demographic dividend,PRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Qatar,QAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Romania,ROU,2.25916870415648,9.44914957653811,9.92036787797218,10.2504436994676,10.5056417761004,10.1102736420005,10.0721658901982,8.89735219441422,9.81964282553674,9.34980559810143,8.98288594350607,12.4997973181133,17.2824681322742,20.3529554389429,19.1738563816625,18.9470797916095,19.5086262633137,19.8476151428181,17.907426152572,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Saudi Arabia,SAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Senegal,SEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Serbia,SRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Slovak Republic,SVK,44.1934470024358,44.1982996048377,44.279496346961,46.6714107809998,53.555425676992,53.6884731290809,55.7338879920527,57.6518427677015,55.8962573867367,56.5418474100536,57.6365556302198,54.9763373010182,58.07719054242,54.3269416258343,53.0658316341392,54.4789309954751,54.6985314882801,55.1308129339973,57.0907617504052,56.8714328627215
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Slovenia,SVN,35.5901049245615,38.091985428051,36.7278554778555,35.4094405067109,34.9456840869055,36.3403843495092,37.8682011234416,37.6772793053546,35.7474952524393,38.9230667460475,36.7052596758187,37.8581399986705,38.2523324592963,34.9875022861672,34.8015995078437,39.0512095507383,35.5544121430409,33.5252071604782,37.1147235331818,38.118377539313
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Small states,SST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Africa,ZAF,5.90237398243574,6.08748808687197,6.7015185707106,6.40498548063586,6.25971314058613,5.14908273407214,5.48626489266302,5.4759392513665,5.54725438924169,4.66546859184896,3.99679491012593,4.34433781190019,5.08924972311257,5.18850150922756,4.71423895763848,5.20155946620643,4.68944306488881,5.5712660747575,5.52929999879746,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,SAS,1.79645275724388,1.87373801504032,2.05329705100933,2.13403058065237,2.82757423738418,3.14078480621595,2.93184703509597,2.5428611738266,2.43788896376687,2.31549903339868,2.28678913939483,2.06141697861467,1.66087239654772,2.00690028003119,2.60616141411642,3.02757958430231,2.88928802468816,2.85670692762919,2.7711903216382,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia (IDA & IBRD),TSA,1.79645275724388,1.87373801504032,2.05329705100933,2.13403058065237,2.82757423738418,3.14078480621595,2.93184703509597,2.5428611738266,2.43788896376687,2.31549903339868,2.28678913939483,2.06141697861467,1.66087239654772,2.00690028003119,2.60616141411642,3.02757958430231,2.88928802468816,2.85670692762919,2.7711903216382,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa,SSF,3.97199639142653,4.11385599571501,4.45263781246774,4.1545080537959,4.05655169492822,3.26346032045052,3.42907696572325,3.51120417327982,3.49704835175355,2.90501090848158,2.47949079466419,2.71445325329927,3.15391480337635,3.14610071199855,2.79259437840972,3.03632601466931,2.68053718030361,3.10186712404709,2.96141290362851,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa (excluding high income),SSA,3.99036531838814,4.13406486390741,4.47693179911482,4.17761681401546,4.08100420089077,3.28413831151854,3.44987266217607,3.53327362535972,3.51860386874334,2.92350373544375,2.49518339023798,2.73194047716012,3.17525903221699,3.16785031088198,2.81150886727,3.05666900277114,2.69888996720054,3.12337908429418,2.98180020376064,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,3.97199639142653,4.11385599571501,4.45263781246774,4.1545080537959,4.05655169492822,3.26346032045052,3.42907696572325,3.51120417327982,3.49704835175355,2.90501090848158,2.47949079466419,2.71445325329927,3.15391480337635,3.14610071199855,2.79259437840972,3.03632601466931,2.68053718030361,3.10186712404709,2.96141290362851,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sudan,SDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Suriname,SUR,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sweden,SWE,52.8163155012906,46.8667479860059,46.339528058895,47.2674666425554,39.4654033918378,44.6232866115907,46.4287661895024,49.7972359080803,51.0875370039493,45.7026489438954,46.743575785492,44.9990928821486,42.622786769317,38.1928786858364,38.9519062373703,40.2485125188015,38.4754500228316,43.4271487476394,42.2502832879638,34.7364000716355
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Switzerland,CHE,44.696094291657,40.9875467802297,41.4580123266564,37.6130356908829,39.9945556832618,37.7311492020603,41.6008554189261,42.0290519877676,42.210913645972,40.3900396269186,44.771147161066,42.0310359878987,41.3210812100961,41.5250551197636,39.8761581784049,42.4723317644066,37.3363663046669,37.8201396973225,39.3098627713903,34.931993887771
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Syrian Arab Republic,SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tajikistan,TJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tanzania,TZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Togo,TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tunisia,TUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Turkey,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Turkmenistan,TKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ukraine,UKR,43.5358481275816,44.6689460483844,43.5799265549158,41.9119015493416,45.1576175490019,44.0785171553735,44.932362362593,45.1733552339519,47.8064055375488,47.7406098551473,46.6923351601435,47.154918955827,46.6498083972874,47.7620536922802,47.2133370051052,46.2933705398363,45.4404299188861,42.9563358904732,48.5720566011815,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Upper middle income,UMC,4.87814295294507,4.79789530201089,4.56731179093269,4.83941087770337,4.85211215210148,5.0371667023701,5.06412682315229,5.19316006240386,4.76698909001147,4.54394336384595,4.37347989717787,4.101080944904,4.11049007186739,4.01607052440148,3.74123294737863,3.72631356243393,3.71717821981295,3.6626782022553,3.82693748970193,0.113784963710292
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Uzbekistan,UZB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Venezuela, RB",VEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,World,WLD,17.5934408323292,17.0565333552629,16.9850054717891,17.0944421193223,16.7129971766146,16.8874272496245,16.3933886224432,15.6649191068749,15.5604463861662,15.0797604167818,14.6408213834074,13.6700432335713,13.4828113371522,13.3515910010927,12.7941011567922,11.6106704870588,10.817549047051,10.5860665269462,10.6073757890339,8.11798195829433
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Yemen, Rep.",YEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Zambia,ZMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Zimbabwe,ZWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,United States,USA,68.4839468411314,70.5287537239054,71.2801984174547,70.6433590335493,71.5934508809864,72.1988282370336,70.9873760648162,71.2893520499555,71.385701336522,72.104860119277,71.3259217344704,71.9668864905994,71.3921777212881,69.4503642511695,70.2777650829754,68.4178582200717,68.8628396369464,67.8246484698098,67.4619532149337,67.0787014713357
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Canada,CAN,20.1679440209869,22.5932705718271,26.2051566013649,25.4725405694841,26.7737897872509,28.9541863067585,27.5411788581371,28.3718547618321,26.4767906112209,25.1269894476281,24.4130141648993,24.8212328451141,23.3195012866652,22.0420080538674,23.0800058292043,22.5439321601328,21.4246109721025,20.7693406188697,20.7631254341213,21.067179533053
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,India,IND,82.1852195444563,81.8517045430504,80.9322462883448,82.3143448705499,83.4421648340846,83.481844565611,84.768764066293,83.7936380384028,83.0202444184207,80.9492270029176,80.0158700619294,80.0515564686612,81.7005852502785,82.2750849774665,81.2358589200095,79.6323250221491,81.2873703640714,79.7205093068402,80.8961553148301,81.8920986490278
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,China,CHN,81.1204917425757,81.2182186976181,80.7311349036403,82.1128985819327,82.1259712422312,79.8616967903689,80.8623570577041,82.6946416468883,81.4863340264724,81.7018507750155,82.4936129470326,82.843478711313,80.2899470319582,80.2483727723448,79.4010250633517,81.1740028026333,77.8598929691707,77.4244665797368,74.8228873696222,72.9620759739898
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Australia,AUS,90.7702721759977,90.4123242734078,91.5659499843605,91.4559464118216,91.6183814279724,91.901545047154,92.1390811775985,91.5593011342515,91.8133498091695,91.1962933605434,90.7006922273737,91.3519275328321,91.884742443628,92.502065740946,91.3881203715798,89.5733477218037,89.4073466396929,86.7358916116833,85.0932877904167,86.3621589053259
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,"Korea, Rep.",KOR,62.1164334542583,63.9905634043779,56.4801058920993,54.4427749197779,60.8045722049313,62.3425859732093,62.8297413008939,60.7058460157755,62.557144883419,60.648303314994,61.70905113481,65.3305314565455,64.9742305197146,66.1874883766239,68.7301446696113,68.6210828511709,70.1502067108026,72.3371463735218,69.4956271319335,67.724397606814
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Japan,JPN,54.0132297483875,54.3285839308471,54.22360183211,57.1614777193165,58.0224833929484,59.0198464619617,61.3733677588116,65.1558770745065,62.1600948518031,61.3793591974251,61.184129626861,64.5405086722242,64.4951418132811,63.0592988003209,61.9706437533331,73.8295018675662,81.1471732826566,81.5973536309712,82.7927298114346,80.2593729534245
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Singapore,SGP,97.9668049792531,98.1783032195702,98.273127753304,98.340108401084,98.4525501342176,97.141043851431,97.270943918763,97.1980074719801,97.397517046535,97.498233585429,97.5812585568683,97.6320715727032,97.4854375913896,97.4107597854838,97.4008509512577,97.3619018644878,97.3111068531647,97.135650107361,97.0615633859862,96.9235346623029
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Thailand,THA,90.8706395672403,91.90676420741,93.8946386532226,95.1110074523262,93.1889931962866,93.3636008592072,92.5155715373396,92.7750185924451,94.176270808975,94.4552448240127,93.0828444162546,93.0861080500495,93.4021136027566,93.1028208687683,94.3901154699665,91.9520998006295,91.6091292673571,91.7220699812812,91.4854652510547,91.4615211521152
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Vietnam,VNM,29.1312559017941,39.0706669454317,48.8426779786057,41.534020968632,45.2166710590716,40.5057501306848,49.1619175326852,53.6078191814294,61.4404120409444,68.3260026837632,66.1564147917941,65.5056112702961,64.5185023707014,63.8677487225729,70.8597199245545,60.539818587132,54.9807810055106,58.3379979848705,57.0185934869057,63.2679423027994
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Cuba,CUB,70.2780296161982,77.9725717517319,75.1342945999434,73.2266077836047,65.7597126130921,64.9388848944376,41.6650742085483,39.2662871600253,41.384162722272,49.4655194889845,58.898536644605,55.078302315025,58.4818145822727,52.0299988722228,52.5722825774559,56.036036036036,56.4358584762318,58.7251828631139,60.3635237013322,60.5086750788644
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Mexico,MEX,70.3394613516307,73.8000991086195,77.331270844304,73.8697718134823,76.198857420688,78.8165691534105,80.4775892329336,83.4283730637507,81.6817701603229,80.4939226695591,80.450888666496,81.9811363430743,78.8166273694373,83.1139777557011,81.2460758446234,81.7463856436477,83.2707305323733,82.683989963878,79.2212832011038,80.8760100019927
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Argentina,ARG,55.8964497890538,49.6016487316385,53.5399664919202,63.8746318366535,59.8931503767855,50.336791877046,49.5435330894107,53.8270129305661,60.5091598861878,59.9596174081201,55.6756402698631,63.438998277708,67.6285319561857,64.3788088813064,65.6897886846076,62.7764270001158,66.0237268390512,64.0525460532938,64.2570688132501,66.935022110005
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Brazil,BRA,5.60564134606802,5.99320739523738,6.06188694257618,8.6655552767122,8.66785130836032,11.2332119765729,10.1394100170393,9.04597092268464,10.8333139761468,10.2304277813479,9.80881725199541,8.74475173369696,12.6132935406755,8.0993990830707,12.3855781442379,9.82967784157049,14.5983525869307,20.5461078347598,24.253239222485,23.4329117754259
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,France,FRA,8.42132139209679,7.68301811467638,10.6330800802735,9.73933162841471,9.25644264402523,8.25346698796595,9.23486805267056,9.92512965179233,9.63795255930087,10.8014565571331,9.71090490172663,9.99482050936388,9.43491759874262,9.28008924684781,9.85246816768123,8.53525050550438,8.70613318476695,7.76640312581548,4.82454646646245,6.05578763926501
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Germany,DEU,65.1267226085046,63.6857654317158,65.0194161575017,63.1776597381209,63.1546024640363,62.6987073069295,62.7929355241136,64.3785733337972,62.6816995442682,62.3168236440403,61.0271015216553,62.7923675518375,60.7520728900659,59.7388663075499,59.4572466855947,60.400870842583,59.6811379501634,59.2383224450782,56.7323430952925,55.0630531681038
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Iceland,ISL,0.0975990630489947,0.0716075904045829,0.0796051584142652,0.0695603784084585,0.0650702758979698,0.0497945972861945,0.0712927756653992,0.0705882352941176,0.0463875681317407,0.0575638959244762,0.040281973816717,0.0166986724555398,0.0121455031274671,0.0118807175953428,0.0117240166481036,0.0116204752774388,0.0170949911675879,0.0275999116802826,0.016553550736633,0.0212777275386989
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Italy,ITA,80.4526353603623,80.874073112557,81.2185842975695,79.6848662513741,80.6702205296713,79.4320580814582,82.0251358401914,82.9277834831877,80.5826686997299,82.7998248214526,82.6706013500557,83.6306298706776,80.6137908377907,75.1573690325489,73.2616401080419,71.3698411431308,67.9648029922838,60.0363309240072,55.4890765004531,60.2467662539689
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Russian Federation,RUS,68.400053890135,67.4925045668732,67.6981901235674,66.1915166198023,65.8982415787,64.6170781923082,65.3831276312475,66.1916730101233,65.1912829805195,65.7123572399567,66.404189703833,66.4161894771951,68.0920542626328,65.5211631794514,67.1186430862954,67.4458998614436,67.5044631459638,66.1551888304436,66.0132933835248,65.481225536611
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Spain,ESP,43.4672511752661,50.8879337235061,50.0935922892364,57.7831002200771,55.9539382856315,51.3689196668769,59.785675879575,54.1461177631911,57.6977574714804,63.6383423448324,61.7009831451171,62.0834285827875,60.7030079298214,56.1642380657076,46.1705551086082,49.8489021826003,49.2001823488988,40.0188313880154,38.8031962291189,44.0671437622394
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,United Kingdom,GBR,71.1510879927171,69.7648777135002,69.8907995203266,71.168514715948,74.4769282136895,73.2814984517533,73.520456584199,74.1703416745898,75.3880872423188,74.4298553964585,75.6124342322649,78.4620239152507,80.2167190707585,74.2327867885738,76.3785477623534,71.0662200152243,68.4682031950976,64.5925288277872,60.9687646327242,53.1808559978118
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,United Arab Emirates,ARE,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.905857543635,99.7416929836606,99.7675988882433
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Albania,ALB,4.27950518221331,3.82555470543229,3.67978077901742,2.67084177564929,3.8509836751779,4.6916890080429,6.04601391118245,2.14342948717949,2.49732429539779,1.28605548410803,1.68356263577118,2.51748251748252,0,0.0192233756247597,0.0132135306553911,1.4077785731329,0,0,0,0
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Algeria,DZA,99.3463735838094,99.6511141089454,99.0757458516035,99.180029890536,99.7875019675744,99.7408450704225,99.7938368055556,99.1038517466437,99.1968,98.3635559486953,99.3811389314711,99.3924077857834,99.2966497663784,99.2052154489494,99.6195390737744,99.0199906293925,98.9163196682753,99.4489898146602,99.6046200305096,99.6773162010524
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
